时间,合约,Funding Internal,Funding Rate,Funding Rate Daily
2017/2/18 4:00,XBTUSD,每天8小时,0.001368,0.004104
2017/2/18 12:00,XBTUSD,每天8小时,0.001115,0.003345
2017/2/18 20:00,XBTUSD,每天8小时,3.90E-05,0.000117
2017/2/19 4:00,XBTUSD,每天8小时,0.000366,0.001098
2017/2/19 12:00,XBTUSD,每天8小时,-0.000129,-0.000387
2017/2/19 20:00,XBTUSD,每天8小时,2.90E-05,8.70E-05
2017/2/20 4:00,XBTUSD,每天8小时,9.80E-05,0.000294
2017/2/20 12:00,XBTUSD,每天8小时,4.10E-05,0.000123
2017/2/20 20:00,XBTUSD,每天8小时,0.001021,0.003063
2017/2/21 4:00,XBTUSD,每天8小时,4.20E-05,0.000126
2017/2/21 12:00,XBTUSD,每天8小时,0.001741,0.005223
2017/2/21 20:00,XBTUSD,每天8小时,0.002602,0.007806
2017/2/22 4:00,XBTUSD,每天8小时,0.00213,0.00639
2017/2/22 12:00,XBTUSD,每天8小时,0.002748,0.008244
2017/2/22 20:00,XBTUSD,每天8小时,0.00375,0.01125
2017/2/23 4:00,XBTUSD,每天8小时,0.001115,0.003345
2017/2/23 12:00,XBTUSD,每天8小时,6.00E-05,0.00018
2017/2/23 20:00,XBTUSD,每天8小时,0.000951,0.002853
2017/2/24 4:00,XBTUSD,每天8小时,0.003118,0.009354
2017/2/24 12:00,XBTUSD,每天8小时,0.00375,0.01125
2017/2/24 20:00,XBTUSD,每天8小时,0.00375,0.01125
2017/2/25 4:00,XBTUSD,每天8小时,0.001678,0.005034
2017/2/25 12:00,XBTUSD,每天8小时,0.000179,0.000537
2017/2/25 20:00,XBTUSD,每天8小时,0.000165,0.000495
2017/2/26 4:00,XBTUSD,每天8小时,0.000793,0.002379
2017/2/26 12:00,XBTUSD,每天8小时,0.000654,0.001962
2017/2/26 20:00,XBTUSD,每天8小时,0.000188,0.000564
2017/2/27 4:00,XBTUSD,每天8小时,0.000741,0.002223
2017/2/27 12:00,XBTUSD,每天8小时,0.000768,0.002304
2017/2/27 20:00,XBTUSD,每天8小时,0.000179,0.000537
2017/2/28 4:00,XBTUSD,每天8小时,0.000709,0.002127
2017/2/28 12:00,XBTUSD,每天8小时,0.001371,0.004113
2017/2/28 20:00,XBTUSD,每天8小时,0.000235,0.000705
2017/3/1 4:00,XBTUSD,每天8小时,0.000159,0.000477
2017/3/1 12:00,XBTUSD,每天8小时,0.000129,0.000387
2017/3/1 20:00,XBTUSD,每天8小时,0.000111,0.000333
2017/3/2 4:00,XBTUSD,每天8小时,0.001357,0.004071
2017/3/2 12:00,XBTUSD,每天8小时,0.000365,0.001095
2017/3/2 20:00,XBTUSD,每天8小时,0.000132,0.000396
2017/3/3 4:00,XBTUSD,每天8小时,0.000172,0.000516
2017/3/3 12:00,XBTUSD,每天8小时,-5.60E-05,-0.000168
2017/3/3 20:00,XBTUSD,每天8小时,0.000221,0.000663
2017/3/4 4:00,XBTUSD,每天8小时,0.000266,0.000798
2017/3/4 12:00,XBTUSD,每天8小时,0.00029,0.00087
2017/3/4 20:00,XBTUSD,每天8小时,0.000527,0.001581
2017/3/5 4:00,XBTUSD,每天8小时,0.001489,0.004467
2017/3/5 12:00,XBTUSD,每天8小时,0.001789,0.005367
2017/3/5 20:00,XBTUSD,每天8小时,0.001934,0.005802
2017/3/6 4:00,XBTUSD,每天8小时,0.001953,0.005859
2017/3/6 12:00,XBTUSD,每天8小时,0.002539,0.007617
2017/3/6 20:00,XBTUSD,每天8小时,0.002289,0.006867
2017/3/7 4:00,XBTUSD,每天8小时,0.000385,0.001155
2017/3/7 12:00,XBTUSD,每天8小时,0.00011,0.00033
2017/3/7 20:00,XBTUSD,每天8小时,0.000937,0.002811
2017/3/8 4:00,XBTUSD,每天8小时,0.000473,0.001419
2017/3/8 12:00,XBTUSD,每天8小时,0.000447,0.001341
2017/3/8 20:00,XBTUSD,每天8小时,-2.50E-05,-7.50E-05
2017/3/9 4:00,XBTUSD,每天8小时,8.20E-05,0.000246
2017/3/9 12:00,XBTUSD,每天8小时,9.00E-05,0.00027
2017/3/9 20:00,XBTUSD,每天8小时,0.000102,0.000306
2017/3/10 4:00,XBTUSD,每天8小时,9.80E-05,0.000294
2017/3/10 12:00,XBTUSD,每天8小时,9.20E-05,0.000276
2017/3/10 20:00,XBTUSD,每天8小时,0.000102,0.000306
2017/3/11 4:00,XBTUSD,每天8小时,0.000284,0.000852
2017/3/11 12:00,XBTUSD,每天8小时,-0.002897,-0.008691
2017/3/11 20:00,XBTUSD,每天8小时,-0.00127,-0.00381
2017/3/12 4:00,XBTUSD,每天8小时,-0.001386,-0.004158
2017/3/12 12:00,XBTUSD,每天8小时,-0.001511,-0.004533
2017/3/12 20:00,XBTUSD,每天8小时,-0.001069,-0.003207
2017/3/13 4:00,XBTUSD,每天8小时,-0.000143,-0.000429
2017/3/13 12:00,XBTUSD,每天8小时,-6.40E-05,-0.000192
2017/3/13 20:00,XBTUSD,每天8小时,-0.000444,-0.001332
2017/3/14 4:00,XBTUSD,每天8小时,-0.000103,-0.000309
2017/3/14 12:00,XBTUSD,每天8小时,6.60E-05,0.000198
2017/3/14 20:00,XBTUSD,每天8小时,5.80E-05,0.000174
2017/3/15 4:00,XBTUSD,每天8小时,5.20E-05,0.000156
2017/3/15 12:00,XBTUSD,每天8小时,5.10E-05,0.000153
2017/3/15 20:00,XBTUSD,每天8小时,5.40E-05,0.000162
2017/3/16 4:00,XBTUSD,每天8小时,5.00E-05,0.00015
2017/3/16 12:00,XBTUSD,每天8小时,4.90E-05,0.000147
2017/3/16 20:00,XBTUSD,每天8小时,-0.001302,-0.003906
2017/3/17 4:00,XBTUSD,每天8小时,5.00E-05,0.00015
2017/3/17 12:00,XBTUSD,每天8小时,5.10E-05,0.000153
2017/3/17 20:00,XBTUSD,每天8小时,-0.000359,-0.001077
2017/3/18 4:00,XBTUSD,每天8小时,-0.000439,-0.001317
2017/3/18 12:00,XBTUSD,每天8小时,-0.001483,-0.004449
2017/3/18 20:00,XBTUSD,每天8小时,-0.00153,-0.00459
2017/3/19 4:00,XBTUSD,每天8小时,-0.00375,-0.01125
2017/3/19 12:00,XBTUSD,每天8小时,-0.00375,-0.01125
2017/3/19 20:00,XBTUSD,每天8小时,-0.003741,-0.011223
2017/3/20 4:00,XBTUSD,每天8小时,-0.001362,-0.004086
2017/3/20 12:00,XBTUSD,每天8小时,-0.000593,-0.001779
2017/3/20 20:00,XBTUSD,每天8小时,-0.000531,-0.001593
2017/3/21 4:00,XBTUSD,每天8小时,-0.000155,-0.000465
2017/3/21 12:00,XBTUSD,每天8小时,-3.50E-05,-0.000105
2017/3/21 20:00,XBTUSD,每天8小时,-0.00039,-0.00117
2017/3/22 4:00,XBTUSD,每天8小时,-0.000588,-0.001764
2017/3/22 12:00,XBTUSD,每天8小时,-0.001878,-0.005634
2017/3/22 20:00,XBTUSD,每天8小时,-0.000822,-0.002466
2017/3/23 4:00,XBTUSD,每天8小时,-0.001082,-0.003246
2017/3/23 12:00,XBTUSD,每天8小时,-0.00015,-0.00045
2017/3/23 20:00,XBTUSD,每天8小时,-0.000307,-0.000921
2017/3/24 4:00,XBTUSD,每天8小时,-0.000886,-0.002658
2017/3/24 12:00,XBTUSD,每天8小时,-0.001098,-0.003294
2017/3/24 20:00,XBTUSD,每天8小时,-0.000396,-0.001188
2017/3/25 4:00,XBTUSD,每天8小时,-0.001255,-0.003765
2017/3/25 12:00,XBTUSD,每天8小时,-0.001217,-0.003651
2017/3/25 20:00,XBTUSD,每天8小时,-0.001005,-0.003015
2017/3/26 4:00,XBTUSD,每天8小时,-0.000141,-0.000423
2017/3/26 12:00,XBTUSD,每天8小时,0.000209,0.000627
2017/3/26 20:00,XBTUSD,每天8小时,5.90E-05,0.000177
2017/3/27 4:00,XBTUSD,每天8小时,2.80E-05,8.40E-05
2017/3/27 12:00,XBTUSD,每天8小时,-0.001023,-0.003069
2017/3/27 20:00,XBTUSD,每天8小时,-0.000402,-0.001206
2017/3/28 4:00,XBTUSD,每天8小时,-0.000336,-0.001008
2017/3/28 12:00,XBTUSD,每天8小时,-0.000119,-0.000357
2017/3/28 20:00,XBTUSD,每天8小时,-0.000107,-0.000321
2017/3/29 4:00,XBTUSD,每天8小时,-0.000715,-0.002145
2017/3/29 12:00,XBTUSD,每天8小时,-0.000379,-0.001137
2017/3/29 20:00,XBTUSD,每天8小时,-0.000108,-0.000324
2017/3/30 4:00,XBTUSD,每天8小时,-0.000482,-0.001446
2017/3/30 12:00,XBTUSD,每天8小时,-0.00012,-0.00036
2017/3/30 20:00,XBTUSD,每天8小时,0.000327,0.000981
2017/3/31 4:00,XBTUSD,每天8小时,-5.00E-05,-0.00015
2017/3/31 12:00,XBTUSD,每天8小时,0.000123,0.000369
2017/3/31 20:00,XBTUSD,每天8小时,-3.50E-05,-0.000105
2017/4/1 4:00,XBTUSD,每天8小时,-3.70E-05,-0.000111
2017/4/1 12:00,XBTUSD,每天8小时,9.60E-05,0.000288
2017/4/1 20:00,XBTUSD,每天8小时,0.000278,0.000834
2017/4/2 4:00,XBTUSD,每天8小时,-5.30E-05,-0.000159
2017/4/2 12:00,XBTUSD,每天8小时,-1.90E-05,-5.70E-05
2017/4/2 20:00,XBTUSD,每天8小时,-2.80E-05,-8.40E-05
2017/4/3 4:00,XBTUSD,每天8小时,-2.20E-05,-6.60E-05
2017/4/3 12:00,XBTUSD,每天8小时,-9.40E-05,-0.000282
2017/4/3 20:00,XBTUSD,每天8小时,-4.00E-05,-0.00012
2017/4/4 4:00,XBTUSD,每天8小时,-0.001242,-0.003726
2017/4/4 12:00,XBTUSD,每天8小时,-0.001352,-0.004056
2017/4/4 20:00,XBTUSD,每天8小时,-0.002161,-0.006483
2017/4/5 4:00,XBTUSD,每天8小时,-0.001474,-0.004422
2017/4/5 12:00,XBTUSD,每天8小时,-0.001533,-0.004599
2017/4/5 20:00,XBTUSD,每天8小时,-0.001487,-0.004461
2017/4/6 4:00,XBTUSD,每天8小时,-0.001317,-0.003951
2017/4/6 12:00,XBTUSD,每天8小时,-0.000742,-0.002226
2017/4/6 20:00,XBTUSD,每天8小时,-5.80E-05,-0.000174
2017/4/7 4:00,XBTUSD,每天8小时,-3.00E-05,-9.00E-05
2017/4/7 12:00,XBTUSD,每天8小时,-0.000581,-0.001743
2017/4/7 20:00,XBTUSD,每天8小时,-0.000809,-0.002427
2017/4/8 4:00,XBTUSD,每天8小时,-0.001196,-0.003588
2017/4/8 12:00,XBTUSD,每天8小时,-0.001226,-0.003678
2017/4/8 20:00,XBTUSD,每天8小时,-0.000528,-0.001584
2017/4/9 4:00,XBTUSD,每天8小时,-0.000919,-0.002757
2017/4/9 12:00,XBTUSD,每天8小时,-0.001178,-0.003534
2017/4/9 20:00,XBTUSD,每天8小时,-0.001401,-0.004203
2017/4/10 4:00,XBTUSD,每天8小时,0.000809,0.002427
2017/4/10 12:00,XBTUSD,每天8小时,0.001757,0.005271
2017/4/10 20:00,XBTUSD,每天8小时,0.000831,0.002493
2017/4/11 4:00,XBTUSD,每天8小时,0.000598,0.001794
2017/4/11 12:00,XBTUSD,每天8小时,-9.00E-06,-2.70E-05
2017/4/11 20:00,XBTUSD,每天8小时,-8.00E-06,-2.40E-05
2017/4/12 4:00,XBTUSD,每天8小时,-1.00E-05,-3.00E-05
2017/4/12 12:00,XBTUSD,每天8小时,-0.00023,-0.00069
2017/4/12 20:00,XBTUSD,每天8小时,-1.00E-05,-3.00E-05
2017/4/13 4:00,XBTUSD,每天8小时,-3.50E-05,-0.000105
2017/4/13 12:00,XBTUSD,每天8小时,-3.20E-05,-9.60E-05
2017/4/13 20:00,XBTUSD,每天8小时,-0.00104,-0.00312
2017/4/14 4:00,XBTUSD,每天8小时,-0.001545,-0.004635
2017/4/14 12:00,XBTUSD,每天8小时,-0.001768,-0.005304
2017/4/14 20:00,XBTUSD,每天8小时,-0.000494,-0.001482
2017/4/15 4:00,XBTUSD,每天8小时,0.000681,0.002043
2017/4/15 12:00,XBTUSD,每天8小时,0.000652,0.001956
2017/4/15 20:00,XBTUSD,每天8小时,-0.000112,-0.000336
2017/4/16 4:00,XBTUSD,每天8小时,0.000347,0.001041
2017/4/16 12:00,XBTUSD,每天8小时,-0.000126,-0.000378
2017/4/16 20:00,XBTUSD,每天8小时,-0.000269,-0.000807
2017/4/17 4:00,XBTUSD,每天8小时,-0.000379,-0.001137
2017/4/17 12:00,XBTUSD,每天8小时,0.000549,0.001647
2017/4/17 20:00,XBTUSD,每天8小时,0.00053,0.00159
2017/4/18 4:00,XBTUSD,每天8小时,0.000752,0.002256
2017/4/18 12:00,XBTUSD,每天8小时,-0.000125,-0.000375
2017/4/18 20:00,XBTUSD,每天8小时,0.000662,0.001986
2017/4/19 4:00,XBTUSD,每天8小时,0.000423,0.001269
2017/4/19 12:00,XBTUSD,每天8小时,-0.00031,-0.00093
2017/4/19 20:00,XBTUSD,每天8小时,-0.000208,-0.000624
2017/4/20 4:00,XBTUSD,每天8小时,-0.000862,-0.002586
2017/4/20 12:00,XBTUSD,每天8小时,-0.000241,-0.000723
2017/4/20 20:00,XBTUSD,每天8小时,-0.000208,-0.000624
2017/4/21 4:00,XBTUSD,每天8小时,0.001586,0.004758
2017/4/21 12:00,XBTUSD,每天8小时,0.002188,0.006564
2017/4/21 20:00,XBTUSD,每天8小时,0.001821,0.005463
2017/4/22 4:00,XBTUSD,每天8小时,0.001477,0.004431
2017/4/22 12:00,XBTUSD,每天8小时,0.001082,0.003246
2017/4/22 20:00,XBTUSD,每天8小时,0.000346,0.001038
2017/4/23 4:00,XBTUSD,每天8小时,-0.000123,-0.000369
2017/4/23 12:00,XBTUSD,每天8小时,0.000954,0.002862
2017/4/23 20:00,XBTUSD,每天8小时,0.000292,0.000876
2017/4/24 4:00,XBTUSD,每天8小时,0.000445,0.001335
2017/4/24 12:00,XBTUSD,每天8小时,0.0001,0.0003
2017/4/24 20:00,XBTUSD,每天8小时,-0.000285,-0.000855
2017/4/25 4:00,XBTUSD,每天8小时,-0.000148,-0.000444
2017/4/25 12:00,XBTUSD,每天8小时,-3.60E-05,-0.000108
2017/4/25 20:00,XBTUSD,每天8小时,-6.60E-05,-0.000198
2017/4/26 4:00,XBTUSD,每天8小时,0.001155,0.003465
2017/4/26 12:00,XBTUSD,每天8小时,0.00158,0.00474
2017/4/26 20:00,XBTUSD,每天8小时,0.000844,0.002532
2017/4/27 4:00,XBTUSD,每天8小时,0.0001,0.0003
2017/4/27 12:00,XBTUSD,每天8小时,0.001132,0.003396
2017/4/27 20:00,XBTUSD,每天8小时,0.001564,0.004692
2017/4/28 4:00,XBTUSD,每天8小时,0.0005,0.0015
2017/4/28 12:00,XBTUSD,每天8小时,0.001621,0.004863
2017/4/28 20:00,XBTUSD,每天8小时,0.001505,0.004515
2017/4/29 4:00,XBTUSD,每天8小时,0.000119,0.000357
2017/4/29 12:00,XBTUSD,每天8小时,0.0001,0.0003
2017/4/29 20:00,XBTUSD,每天8小时,-0.00096,-0.00288
2017/4/30 4:00,XBTUSD,每天8小时,-9.20E-05,-0.000276
2017/4/30 12:00,XBTUSD,每天8小时,-7.90E-05,-0.000237
2017/4/30 20:00,XBTUSD,每天8小时,0.001013,0.003039
2017/5/1 4:00,XBTUSD,每天8小时,0.001031,0.003093
2017/5/1 12:00,XBTUSD,每天8小时,0.000238,0.000714
2017/5/1 20:00,XBTUSD,每天8小时,0.00132,0.00396
2017/5/2 4:00,XBTUSD,每天8小时,0.003351,0.010053
2017/5/2 12:00,XBTUSD,每天8小时,0.00375,0.01125
2017/5/2 20:00,XBTUSD,每天8小时,0.003719,0.011157
2017/5/3 4:00,XBTUSD,每天8小时,0.0001,0.0003
2017/5/3 12:00,XBTUSD,每天8小时,0.001058,0.003174
2017/5/3 20:00,XBTUSD,每天8小时,0.001003,0.003009
2017/5/4 4:00,XBTUSD,每天8小时,0.0001,0.0003
2017/5/4 12:00,XBTUSD,每天8小时,-0.000924,-0.002772
2017/5/4 20:00,XBTUSD,每天8小时,-0.00237,-0.00711
2017/5/5 4:00,XBTUSD,每天8小时,0.0001,0.0003
2017/5/5 12:00,XBTUSD,每天8小时,-0.000363,-0.001089
2017/5/5 20:00,XBTUSD,每天8小时,0.0001,0.0003
2017/5/6 4:00,XBTUSD,每天8小时,-0.002562,-0.007686
2017/5/6 12:00,XBTUSD,每天8小时,-0.001272,-0.003816
2017/5/6 20:00,XBTUSD,每天8小时,-0.000506,-0.001518
2017/5/7 4:00,XBTUSD,每天8小时,-0.001193,-0.003579
2017/5/7 12:00,XBTUSD,每天8小时,0.0001,0.0003
2017/5/7 20:00,XBTUSD,每天8小时,0.000804,0.002412
2017/5/8 4:00,XBTUSD,每天8小时,0.0001,0.0003
2017/5/8 12:00,XBTUSD,每天8小时,0.00375,0.01125
2017/5/8 20:00,XBTUSD,每天8小时,0.00375,0.01125
2017/5/9 4:00,XBTUSD,每天8小时,0.00375,0.01125
2017/5/9 12:00,XBTUSD,每天8小时,0.00375,0.01125
2017/5/9 20:00,XBTUSD,每天8小时,0.002088,0.006264
2017/5/10 4:00,XBTUSD,每天8小时,0.000514,0.001542
2017/5/10 12:00,XBTUSD,每天8小时,0.001893,0.005679
2017/5/10 20:00,XBTUSD,每天8小时,0.001122,0.003366
2017/5/11 4:00,XBTUSD,每天8小时,0.000133,0.000399
2017/5/11 12:00,XBTUSD,每天8小时,-0.001147,-0.003441
2017/5/11 20:00,XBTUSD,每天8小时,-0.000415,-0.001245
2017/5/12 4:00,XBTUSD,每天8小时,0.001866,0.005598
2017/5/12 12:00,XBTUSD,每天8小时,0.003396,0.010188
2017/5/12 20:00,XBTUSD,每天8小时,0.002662,0.007986
2017/5/13 4:00,XBTUSD,每天8小时,0.00375,0.01125
2017/5/13 12:00,XBTUSD,每天8小时,0.002183,0.006549
2017/5/13 20:00,XBTUSD,每天8小时,0.001487,0.004461
2017/5/14 4:00,XBTUSD,每天8小时,0.001385,0.004155
2017/5/14 12:00,XBTUSD,每天8小时,0.002156,0.006468
2017/5/14 20:00,XBTUSD,每天8小时,0.001556,0.004668
2017/5/15 4:00,XBTUSD,每天8小时,0.001065,0.003195
2017/5/15 12:00,XBTUSD,每天8小时,0.002919,0.008757
2017/5/15 20:00,XBTUSD,每天8小时,-0.00081,-0.00243
2017/5/16 4:00,XBTUSD,每天8小时,-0.000268,-0.000804
2017/5/16 12:00,XBTUSD,每天8小时,0.002847,0.008541
2017/5/16 20:00,XBTUSD,每天8小时,0.002466,0.007398
2017/5/17 4:00,XBTUSD,每天8小时,0.001645,0.004935
2017/5/17 12:00,XBTUSD,每天8小时,0.00375,0.01125
2017/5/17 20:00,XBTUSD,每天8小时,0.00375,0.01125
2017/5/18 4:00,XBTUSD,每天8小时,0.00375,0.01125
2017/5/18 12:00,XBTUSD,每天8小时,0.00375,0.01125
2017/5/18 20:00,XBTUSD,每天8小时,0.00375,0.01125
2017/5/19 4:00,XBTUSD,每天8小时,0.00375,0.01125
2017/5/19 12:00,XBTUSD,每天8小时,0.00375,0.01125
2017/5/19 20:00,XBTUSD,每天8小时,0.00354,0.01062
2017/5/20 4:00,XBTUSD,每天8小时,-0.000198,-0.000594
2017/5/20 12:00,XBTUSD,每天8小时,0.0001,0.0003
2017/5/20 20:00,XBTUSD,每天8小时,0.0001,0.0003
2017/5/21 4:00,XBTUSD,每天8小时,0.003544,0.010632
2017/5/21 12:00,XBTUSD,每天8小时,0.00375,0.01125
2017/5/21 20:00,XBTUSD,每天8小时,0.00375,0.01125
2017/5/22 4:00,XBTUSD,每天8小时,0.000647,0.001941
2017/5/22 12:00,XBTUSD,每天8小时,0.001221,0.003663
2017/5/22 20:00,XBTUSD,每天8小时,0.00375,0.01125
2017/5/23 4:00,XBTUSD,每天8小时,0.00375,0.01125
2017/5/23 12:00,XBTUSD,每天8小时,0.001214,0.003642
2017/5/23 20:00,XBTUSD,每天8小时,0.000472,0.001416
2017/5/24 4:00,XBTUSD,每天8小时,-0.000249,-0.000747
2017/5/24 12:00,XBTUSD,每天8小时,0.00108,0.00324
2017/5/24 20:00,XBTUSD,每天8小时,0.001752,0.005256
2017/5/25 4:00,XBTUSD,每天8小时,0.001889,0.005667
2017/5/25 12:00,XBTUSD,每天8小时,0.00375,0.01125
2017/5/25 20:00,XBTUSD,每天8小时,0.002117,0.006351
2017/5/26 4:00,XBTUSD,每天8小时,0.00375,0.01125
2017/5/26 12:00,XBTUSD,每天8小时,None,None
2017/5/26 20:00,XBTUSD,每天8小时,-4.20E-05,-0.000126
2017/5/27 4:00,XBTUSD,每天8小时,-0.002481,-0.007443
2017/5/27 12:00,XBTUSD,每天8小时,-0.00375,-0.01125
2017/5/27 20:00,XBTUSD,每天8小时,None,None
2017/5/28 4:00,XBTUSD,每天8小时,0.002115,0.006345
2017/5/28 12:00,XBTUSD,每天8小时,0.003164,0.009492
2017/5/28 20:00,XBTUSD,每天8小时,0.0001,0.0003
2017/5/29 4:00,XBTUSD,每天8小时,-0.002444,-0.007332
2017/5/29 12:00,XBTUSD,每天8小时,0.0001,0.0003
2017/5/29 20:00,XBTUSD,每天8小时,0.000509,0.001527
2017/5/30 4:00,XBTUSD,每天8小时,8.70E-05,0.000261
2017/5/30 12:00,XBTUSD,每天8小时,0.00375,0.01125
2017/5/30 20:00,XBTUSD,每天8小时,0.00375,0.01125
2017/5/31 4:00,XBTUSD,每天8小时,0.002965,0.008895
2017/5/31 12:00,XBTUSD,每天8小时,-0.000785,-0.002355
2017/5/31 20:00,XBTUSD,每天8小时,-0.001045,-0.003135
2017/6/1 4:00,XBTUSD,每天8小时,0.000588,0.001764
2017/6/1 12:00,XBTUSD,每天8小时,0.0001,0.0003
2017/6/1 20:00,XBTUSD,每天8小时,0.0001,0.0003
2017/6/2 4:00,XBTUSD,每天8小时,0.0001,0.0003
2017/6/2 12:00,XBTUSD,每天8小时,0.00028,0.00084
2017/6/2 20:00,XBTUSD,每天8小时,0.000891,0.002673
2017/6/3 4:00,XBTUSD,每天8小时,0.001339,0.004017
2017/6/3 12:00,XBTUSD,每天8小时,0.003355,0.010065
2017/6/3 20:00,XBTUSD,每天8小时,0.002099,0.006297
2017/6/4 4:00,XBTUSD,每天8小时,None,None
2017/6/4 12:00,XBTUSD,每天8小时,0.0001,0.0003
2017/6/4 20:00,XBTUSD,每天8小时,0.00062,0.00186
2017/6/5 4:00,XBTUSD,每天8小时,0.00108,0.00324
2017/6/5 12:00,XBTUSD,每天8小时,0.000875,0.002625
2017/6/5 20:00,XBTUSD,每天8小时,0.001891,0.005673
2017/6/6 4:00,XBTUSD,每天8小时,0.00375,0.01125
2017/6/6 12:00,XBTUSD,每天8小时,0.00375,0.01125
2017/6/6 20:00,XBTUSD,每天8小时,0.00375,0.01125
2017/6/7 4:00,XBTUSD,每天8小时,0.00375,0.01125
2017/6/7 12:00,XBTUSD,每天8小时,0.00375,0.01125
2017/6/7 20:00,XBTUSD,每天8小时,0.00375,0.01125
2017/6/8 4:00,XBTUSD,每天8小时,0.002689,0.008067
2017/6/8 12:00,XBTUSD,每天8小时,0.0001,0.0003
2017/6/8 20:00,XBTUSD,每天8小时,0.0001,0.0003
2017/6/9 4:00,XBTUSD,每天8小时,0.0001,0.0003
2017/6/9 12:00,XBTUSD,每天8小时,0.00375,0.01125
2017/6/9 20:00,XBTUSD,每天8小时,0.002404,0.007212
2017/6/10 4:00,XBTUSD,每天8小时,0.000538,0.001614
2017/6/10 12:00,XBTUSD,每天8小时,0.0001,0.0003
2017/6/10 20:00,XBTUSD,每天8小时,0.000215,0.000645
2017/6/11 4:00,XBTUSD,每天8小时,0.003722,0.011166
2017/6/11 12:00,XBTUSD,每天8小时,0.003264,0.009792
2017/6/11 20:00,XBTUSD,每天8小时,0.002421,0.007263
2017/6/12 4:00,XBTUSD,每天8小时,0.00375,0.01125
2017/6/12 12:00,XBTUSD,每天8小时,0.00375,0.01125
2017/6/12 20:00,XBTUSD,每天8小时,0.001712,0.005136
2017/6/13 4:00,XBTUSD,每天8小时,-0.002038,-0.006114
2017/6/13 12:00,XBTUSD,每天8小时,-0.000696,-0.002088
2017/6/13 20:00,XBTUSD,每天8小时,-0.000605,-0.001815
2017/6/14 4:00,XBTUSD,每天8小时,0.0001,0.0003
2017/6/14 12:00,XBTUSD,每天8小时,5.20E-05,0.000156
2017/6/14 20:00,XBTUSD,每天8小时,-0.002343,-0.007029
2017/6/15 4:00,XBTUSD,每天8小时,-0.00233,-0.00699
2017/6/15 12:00,XBTUSD,每天8小时,-0.003212,-0.009636
2017/6/15 20:00,XBTUSD,每天8小时,-0.00375,-0.01125
2017/6/16 4:00,XBTUSD,每天8小时,None,None
2017/6/16 12:00,XBTUSD,每天8小时,-0.002169,-0.006507
2017/6/16 20:00,XBTUSD,每天8小时,-0.00375,-0.01125
2017/6/17 4:00,XBTUSD,每天8小时,-0.00375,-0.01125
2017/6/17 12:00,XBTUSD,每天8小时,-0.00375,-0.01125
2017/6/17 20:00,XBTUSD,每天8小时,-0.002425,-0.007275
2017/6/18 4:00,XBTUSD,每天8小时,-9.40E-05,-0.000282
2017/6/18 12:00,XBTUSD,每天8小时,0.0001,0.0003
2017/6/18 20:00,XBTUSD,每天8小时,-0.000496,-0.001488
2017/6/19 4:00,XBTUSD,每天8小时,-0.000501,-0.001503
2017/6/19 12:00,XBTUSD,每天8小时,0.0001,0.0003
2017/6/19 20:00,XBTUSD,每天8小时,0.00022,0.00066
2017/6/20 4:00,XBTUSD,每天8小时,9.60E-05,0.000288
2017/6/20 12:00,XBTUSD,每天8小时,0.000493,0.001479
2017/6/20 20:00,XBTUSD,每天8小时,0.000279,0.000837
2017/6/21 4:00,XBTUSD,每天8小时,0.000806,0.002418
2017/6/21 12:00,XBTUSD,每天8小时,0.002352,0.007056
2017/6/21 20:00,XBTUSD,每天8小时,0.00076,0.00228
2017/6/22 4:00,XBTUSD,每天8小时,0.000587,0.001761
2017/6/22 12:00,XBTUSD,每天8小时,0.001053,0.003159
2017/6/22 20:00,XBTUSD,每天8小时,0.0001,0.0003
2017/6/23 4:00,XBTUSD,每天8小时,-6.50E-05,-0.000195
2017/6/23 12:00,XBTUSD,每天8小时,0.0001,0.0003
2017/6/23 20:00,XBTUSD,每天8小时,8.00E-05,0.00024
2017/6/24 4:00,XBTUSD,每天8小时,0.000849,0.002547
2017/6/24 12:00,XBTUSD,每天8小时,0.0001,0.0003
2017/6/24 20:00,XBTUSD,每天8小时,-0.000524,-0.001572
2017/6/25 4:00,XBTUSD,每天8小时,-0.000576,-0.001728
2017/6/25 12:00,XBTUSD,每天8小时,-0.001727,-0.005181
2017/6/25 20:00,XBTUSD,每天8小时,-0.001445,-0.004335
2017/6/26 4:00,XBTUSD,每天8小时,-4.10E-05,-0.000123
2017/6/26 12:00,XBTUSD,每天8小时,0.0001,0.0003
2017/6/26 20:00,XBTUSD,每天8小时,-0.001814,-0.005442
2017/6/27 4:00,XBTUSD,每天8小时,-0.001217,-0.003651
2017/6/27 12:00,XBTUSD,每天8小时,0.000653,0.001959
2017/6/27 20:00,XBTUSD,每天8小时,-0.001747,-0.005241
2017/6/28 4:00,XBTUSD,每天8小时,-0.00375,-0.01125
2017/6/28 12:00,XBTUSD,每天8小时,-0.00375,-0.01125
2017/6/28 20:00,XBTUSD,每天8小时,-0.003427,-0.010281
2017/6/29 4:00,XBTUSD,每天8小时,-0.003658,-0.010974
2017/6/29 12:00,XBTUSD,每天8小时,-0.002382,-0.007146
2017/6/29 20:00,XBTUSD,每天8小时,-0.003462,-0.010386
2017/6/30 4:00,XBTUSD,每天8小时,-0.002182,-0.006546
2017/6/30 12:00,XBTUSD,每天8小时,-0.00125,-0.00375
